# started_at=2025-12-14T01:53:18+03:00
# cmd: sar -q 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM   runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
02:36:11 AM         1      1726      5.33      4.96      6.46         0
02:36:12 AM         3      1728      5.33      4.96      6.46         0
02:36:13 AM         2      1750      5.33      4.96      6.46         1
02:36:14 AM         1      1727      5.33      4.96      6.46         0
02:36:15 AM         1      1728      5.33      4.96      6.46         0
02:36:16 AM         1      1728      5.79      5.06      6.48         0
02:36:17 AM         3      1754      5.79      5.06      6.48         0
02:36:18 AM         1      1749      5.79      5.06      6.48         0
02:36:19 AM         1      1748      5.79      5.06      6.48         0
02:36:20 AM         1      1731      5.79      5.06      6.48         0
02:36:21 AM         1      1732      5.57      5.03      6.46         0
02:36:22 AM         2      1730      5.57      5.03      6.46         0
02:36:23 AM         9      1731      5.57      5.03      6.46         0
02:36:24 AM         4      1732      5.57      5.03      6.46         0
02:36:25 AM         1      1731      5.57      5.03      6.46         0
02:36:26 AM         1      1731      5.36      4.99      6.44         0
02:36:27 AM         1      1731      5.36      4.99      6.44         0
02:36:28 AM         1      1731      5.36      4.99      6.44         0
02:36:29 AM         2      1742      5.36      4.99      6.44         0
02:36:30 AM         2      1731      5.36      4.99      6.44         0
02:36:31 AM         1      1733      5.89      5.11      6.47         0
02:36:32 AM         2      1733      5.89      5.11      6.47         0
02:36:33 AM         3      1737      5.89      5.11      6.47         0
02:36:34 AM         1      1733      5.89      5.11      6.47         0
02:36:35 AM         2      1730      5.89      5.11      6.47         0
02:36:36 AM         1      1733      5.58      5.06      6.45         0
02:36:37 AM         2      1731      5.58      5.06      6.45         0
02:36:38 AM         3      1731      5.58      5.06      6.45         0
02:36:39 AM         3      1733      5.58      5.06      6.45         0
02:36:40 AM         1      1733      5.58      5.06      6.45         0
02:36:41 AM         2      1733      5.37      5.02      6.43         0
02:36:42 AM         2      1732      5.37      5.02      6.43         0
02:36:43 AM         1      1732      5.37      5.02      6.43         0
02:36:44 AM         4      1751      5.37      5.02      6.43         0
02:36:45 AM         1      1750      5.37      5.02      6.43         0
02:36:46 AM         1      1750      5.26      5.01      6.42         0
02:36:47 AM         8      1735      5.26      5.01      6.42         1
02:36:48 AM         1      1732      5.26      5.01      6.42         0
02:36:49 AM        11      1733      5.26      5.01      6.42         0
02:36:50 AM         3      1735      5.26      5.01      6.42         0
02:36:51 AM         1      1732      5.00      4.96      6.39         0
02:36:52 AM         1      1734      5.00      4.96      6.39         0
02:36:53 AM         1      1735      5.00      4.96      6.39         0
02:36:54 AM         1      1732      5.00      4.96      6.39         0
02:36:55 AM         1      1729      5.00      4.96      6.39         0
02:36:56 AM         2      1732      4.76      4.91      6.37         0
02:36:57 AM         2      1731      4.76      4.91      6.37         0
02:36:58 AM         2      1731      4.76      4.91      6.37         0
02:36:59 AM         1      1731      4.76      4.91      6.37         0
02:37:00 AM         3      1735      4.76      4.91      6.37         0
02:37:01 AM         2      1731      4.54      4.86      6.34         0
02:37:02 AM         9      1729      4.54      4.86      6.34         0
02:37:03 AM         1      1728      4.54      4.86      6.34         0
02:37:04 AM         2      1728      4.54      4.86      6.34         0
02:37:05 AM         1      1728      4.54      4.86      6.34         0
02:37:06 AM         3      1728      4.41      4.83      6.33         0
02:37:07 AM         4      1735      4.41      4.83      6.33         1
02:37:08 AM         2      1734      4.41      4.83      6.33         0
02:37:09 AM         1      1730      4.41      4.83      6.33         0
02:37:10 AM         2      1729      4.41      4.83      6.33         0
02:37:11 AM         1      1731      4.22      4.78      6.30         0
02:37:12 AM         1      1729      4.22      4.78      6.30         0
02:37:13 AM         1      1730      4.22      4.78      6.30         0
02:37:14 AM         2      1754      4.22      4.78      6.30         0
02:37:15 AM         2      1748      4.22      4.78      6.30         0
02:37:16 AM         3      1749      4.04      4.73      6.28         0
02:37:17 AM         2      1733      4.04      4.73      6.28         0
02:37:18 AM         1      1734      4.04      4.73      6.28         0
02:37:19 AM         1      1732      4.04      4.73      6.28         0
02:37:20 AM         1      1732      4.04      4.73      6.28         0
02:37:21 AM         3      1738      3.80      4.67      6.25         0
02:37:22 AM         1      1733      3.80      4.67      6.25         0
02:37:23 AM         1      1734      3.80      4.67      6.25         0
02:37:24 AM         1      1737      3.80      4.67      6.25         0
02:37:25 AM         2      1734      3.80      4.67      6.25         0
02:37:26 AM         2      1737      4.46      4.79      6.28         0
02:37:27 AM         3      1734      4.46      4.79      6.28         0
02:37:28 AM         1      1734      4.46      4.79      6.28         0
02:37:29 AM         2      1733      4.46      4.79      6.28         0
02:37:30 AM         1      1733      4.46      4.79      6.28         0
02:37:31 AM         1      1736      4.34      4.76      6.26         0
02:37:32 AM         1      1734      4.34      4.76      6.26         0
02:37:33 AM         1      1733      4.34      4.76      6.26         0
02:37:34 AM         4      1734      4.34      4.76      6.26         0
02:37:35 AM         3      1735      4.34      4.76      6.26         0
02:37:36 AM         1      1732      4.07      4.70      6.24         0
02:37:37 AM         3      1735      4.07      4.70      6.24         0
02:37:38 AM         1      1726      4.07      4.70      6.24         0
02:37:39 AM         6      1726      4.07      4.70      6.24         1
02:37:40 AM         2      1726      4.07      4.70      6.24         0
02:37:41 AM         1      1731      3.83      4.64      6.21         0
02:37:42 AM         2      1749      3.83      4.64      6.21         0
02:37:43 AM        11      1747      3.83      4.64      6.21         0
02:37:44 AM         1      1747      3.83      4.64      6.21         0
02:37:45 AM         2      1730      3.83      4.64      6.21         0
02:37:46 AM         1      1729      3.68      4.60      6.18         0
02:37:47 AM         2      1730      3.68      4.60      6.18         0
02:37:48 AM         1      1728      3.68      4.60      6.18         0
02:37:49 AM         1      1729      3.68      4.60      6.18         0
02:37:50 AM        10      1731      3.68      4.60      6.18         0
02:37:51 AM         1      1728      3.86      4.62      6.18         0
02:37:52 AM         1      1733      3.86      4.62      6.18         0
02:37:53 AM         2      1732      3.86      4.62      6.18         0
02:37:54 AM         1      1732      3.86      4.62      6.18         0
02:37:55 AM         2      1729      3.86      4.62      6.18         0
02:37:56 AM         3      1732      3.72      4.58      6.16         0
02:37:57 AM         1      1730      3.72      4.58      6.16         0
02:37:58 AM         1      1730      3.72      4.58      6.16         0
02:37:59 AM         3      1735      3.72      4.58      6.16         0
02:38:00 AM         4      1727      3.72      4.58      6.16         0
02:38:01 AM         1      1727      3.66      4.55      6.14         0
02:38:02 AM         1      1727      3.66      4.55      6.14         0
02:38:03 AM         1      1727      3.66      4.55      6.14         0
02:38:04 AM         1      1727      3.66      4.55      6.14         0
02:38:05 AM         1      1739      3.66      4.55      6.14         0
02:38:06 AM         3      1737      3.52      4.51      6.12         1
02:38:07 AM        13      1742      3.52      4.51      6.12         0
02:38:08 AM         3      1740      3.52      4.51      6.12         0
02:38:09 AM         9      1737      3.52      4.51      6.12         0
02:38:10 AM         1      1756      3.52      4.51      6.12         0
02:38:11 AM         5      1757      3.40      4.46      6.10         0
02:38:12 AM         3      1755      3.40      4.46      6.10         0
02:38:13 AM         1      1739      3.40      4.46      6.10         0
02:38:14 AM         2      1739      3.40      4.46      6.10         0
02:38:15 AM         1      1738      3.40      4.46      6.10         0
02:38:16 AM        10      1736      3.61      4.49      6.10         0
02:38:17 AM         1      1737      3.61      4.49      6.10         0
02:38:18 AM         4      1738      3.61      4.49      6.10         0
02:38:19 AM        12      1737      3.61      4.49      6.10         0
02:38:20 AM         2      1739      3.61      4.49      6.10         0
02:38:21 AM         1      1736      3.48      4.45      6.07         0
